date,value
2021-02-03,0.5458755364220549
2021-02-04,0.5420601780433068
2021-02-05,0.5458297002047805
2021-02-08,0.5655544302193738
2021-02-09,0.5437156912906864
2021-02-10,0.4897201801517381
2021-02-11,0.5694844657187907
2021-02-12,0.6129597345916569
2021-02-16,0.6257294492152885
2021-02-17,0.5949714429873378
2021-02-18,0.5664095975454746
2021-02-19,0.6370633661979133
2021-02-22,0.573162938770897
2021-02-23,0.580700612738061
2021-02-24,0.670248537314585
2021-02-25,0.5522367899779341
2021-02-26,0.607818251273631
2021-03-01,0.6641390434939063
2021-03-02,0.6010767110479596
2021-03-03,0.5689900071884972
2021-03-04,0.4735143040288621
2021-03-05,0.5421686155692078
2021-03-08,0.43015752168777577
2021-03-09,0.5412921985081329
2021-03-10,0.5015159308642592
2021-03-11,0.5595550643855196
2021-03-12,0.5275249276199723
2021-03-15,0.5533066876494772
2021-03-16,0.5839180553646828
2021-03-17,0.6047767578995769
2021-03-18,0.5473344153088722
2021-03-19,0.558327919832331
2021-03-22,0.6110751221668245
2021-03-23,0.570299726423624
2021-03-24,0.5936347855834976
2021-03-25,0.5918315183903862
2021-03-26,0.6169441573692709
2021-03-29,0.5941755686242807
2021-03-30,0.6360102184714091
2021-03-31,0.7160633752504812
2021-04-01,0.7253506052768959
2021-04-05,0.7938210407916795
2021-04-06,0.7887038707169864
2021-04-07,0.7490159904194102
2021-04-08,0.7787975367173217
2021-04-09,0.7639696758883643
2021-04-12,0.8155045221365795
2021-04-13,0.9217574915684894
2021-04-14,0.85802932708045
2021-04-15,0.8836702376484682
2021-04-16,0.8830887679883841
2021-04-19,0.8220611957162576
2021-04-20,0.8237855459363641
2021-04-21,0.8792184757714703
2021-04-22,0.822386540128218
2021-04-23,0.8480099794381633
2021-04-26,0.8714250115057356
2021-04-27,0.7879426159094847
2021-04-28,0.761484337962123
2021-04-29,0.7203791101658539
2021-04-30,0.7939165574355562
2021-05-03,0.7358747658976619
2021-05-04,0.707423443085019
2021-05-05,0.7017094069261929
2021-05-06,0.6890356703238751
2021-05-07,0.7112194133416485
2021-05-10,0.6100077822021239
2021-05-11,0.5848748711709182
2021-05-12,0.515329596259533
2021-05-13,0.47467965250926225
2021-05-14,0.520945991445591
2021-05-17,0.48802641488196863
2021-05-18,0.47621472911738194
2021-05-19,0.4581628678474665
2021-05-20,0.5188248807197997
2021-05-21,0.5017623153657977
2021-05-24,0.5669416213048368
2021-05-25,0.572791152919021
2021-05-26,0.5912667393130464
2021-05-27,0.6094625033941148
2021-05-28,0.6116772854439707
2021-06-01,0.6089379047756778
2021-06-02,0.583129785589602
2021-06-03,0.5201558118705734
2021-06-04,0.5834505015918487
2021-06-07,0.5975239674568269
2021-06-08,0.5937988112328625
2021-06-09,0.5815132838491908
2021-06-10,0.6116168068452179
2021-06-11,0.6108894519256685
2021-06-14,0.631440893941005
2021-06-15,0.5989550370691046
2021-06-16,0.6008199241027601
2021-06-17,0.620564038043466
2021-06-18,0.5553516395518123
2021-06-21,0.5717842558017383
2021-06-22,0.578068844179408
2021-06-23,0.5972755955985276
2021-06-24,0.6281093330865768
2021-06-25,0.6163024787322016
2021-06-28,0.6597008718729436
2021-06-29,0.6640939842432503
2021-06-30,0.6737579505528482
2021-07-01,0.6171454232778071
2021-07-02,0.6194944797776925
2021-07-06,0.6076213057626738
2021-07-07,0.5766930800551477
2021-07-08,0.550585919097617
2021-07-09,0.5789547158320028
2021-07-12,0.5999836573068569
2021-07-13,0.5895086637495011
2021-07-14,0.5829312052536311
2021-07-15,0.5539321806369157
2021-07-16,0.4983887823214921
2021-07-19,0.4745915067782729
2021-07-20,0.5172642376838748
2021-07-21,0.5613688343545689
2021-07-22,0.5478900609366288
2021-07-23,0.5658920450953349
2021-07-26,0.5655309297068731
2021-07-27,0.5306349947737155
2021-07-28,0.5573007501898473
2021-07-29,0.5607912127856685
2021-07-30,0.6138005869664278
2021-08-02,0.6233054764602295
2021-08-03,0.6313148229783889
2021-08-04,0.649426464493488
2021-08-05,0.6446899092481289
2021-08-06,0.6446352216822837
2021-08-09,0.630716999242978
2021-08-10,0.6007277059216709
2021-08-11,0.6119091951391187
2021-08-12,0.5879557044079124
2021-08-13,0.6151845949727066
2021-08-16,0.6022916703113461
2021-08-17,0.5912056314345737
2021-08-18,0.56089291002248
2021-08-19,0.568164901722523
2021-08-20,0.5752585017047231
2021-08-23,0.6280413151414266
2021-08-24,0.6166642221484246
2021-08-25,0.6258371693438958
2021-08-26,0.6116222270370966
2021-08-27,0.6702276939462064
2021-08-30,0.6691605989437039
2021-08-31,0.660379511393749
2021-09-01,0.6487413387366607
2021-09-02,0.6383218945268982
2021-09-03,0.6491859204974353
2021-09-07,0.6390077534356318
2021-09-08,0.5982471655245329
2021-09-09,0.624369353644125
2021-09-10,0.6185055360905714
2021-09-13,0.618502832303975
2021-09-14,0.6270523015135188
2021-09-15,0.6374773542011152
2021-09-16,0.6489049142626937
2021-09-17,0.6233225913567126
2021-09-20,0.575276314931676
2021-09-21,0.5889626243095853
2021-09-22,0.6213837488560556
2021-09-23,0.6539645865776993
2021-09-24,0.6534213001492191
2021-09-27,0.6625636837711038
2021-09-28,0.5567789300989341
2021-09-29,0.5134815370286685
2021-09-30,0.5163706841459499
2021-10-01,0.5172805244946206
2021-10-04,0.467273217052917
2021-10-05,0.5008662719272408
2021-10-06,0.5021275421703406
2021-10-07,0.5235550036221504
2021-10-08,0.503359019566455
2021-10-11,0.5070864072129484
2021-10-12,0.5007775812759077
2021-10-13,0.5200694183532983
2021-10-14,0.5732093293214906
2021-10-15,0.5776962042152958
2021-10-18,0.5932921002199387
2021-10-19,0.6097400307572098
2021-10-20,0.5889276368591694
2021-10-21,0.6006187925329212
2021-10-22,0.6244259746921881
2021-10-25,0.6229671433141974
2021-10-26,0.6125567443594553
2021-10-27,0.6145476111269261
2021-10-28,0.6530294310121774
2021-10-29,0.6691791596510692
2021-11-01,0.683727023697756
2021-11-02,0.7025303007641219
2021-11-03,0.7219527002844144
2021-11-04,0.7865259299796368
2021-11-05,0.8030787723828543
2021-11-08,0.8157861407790359
2021-11-09,0.8212158384513237
2021-11-10,0.7414063109571223
2021-11-11,0.7903024239105523
2021-11-12,0.797338722887194
2021-11-15,0.7790309412195686
2021-11-16,0.7945486191749531
2021-11-17,0.7501396002860252
2021-11-18,0.860046154877742
2021-11-19,0.920433677689932
2021-11-22,0.8658889192144665
2021-11-23,0.8530348172554438
2021-11-24,0.9018787998658739
2021-11-26,0.8370116094343103
2021-11-29,0.9353456737251553
2021-11-30,0.8937386127556728
2021-12-01,0.8230621327879399
2021-12-02,0.8541953047168918
2021-12-03,0.7775790030459431
2021-12-06,0.7398122952478055
2021-12-07,0.864149439317276
2021-12-08,0.8322610627144349
2021-12-09,0.7637292728479903
2021-12-10,0.7545126357775165
2021-12-13,0.6612422300642504
2021-12-14,0.6746264129514647
2021-12-15,0.7877387326285645
2021-12-16,0.6997114313702371
2021-12-17,0.6770590348137471
2021-12-20,0.6701261493309445
2021-12-21,0.747378751151009
2021-12-22,0.7697405305575755
2021-12-23,0.7850599118599044
2021-12-27,0.863899257848856
2021-12-28,0.8286324510256846
2021-12-29,0.8072327751477617
2021-12-30,0.7812204345546292
2021-12-31,0.7713933734042551
