date,value
2020-09-04,0.3290546099663991
2020-09-08,0.3034893722757055
2020-09-09,0.3342158404742843
2020-09-10,0.30438942778746814
2020-09-11,0.310692173080213
2020-09-14,0.3103296326864873
2020-09-15,0.33501997987457277
2020-09-16,0.3084529914145753
2020-09-17,0.3110346832548123
2020-09-18,0.28143846572858977
2020-09-21,0.2576956821934775
2020-09-22,0.27240503816404904
2020-09-23,0.2591125098567886
2020-09-24,0.267293418068947
2020-09-25,0.2721649072325554
2020-09-28,0.29663498415177814
2020-09-29,0.2908505090144857
2020-09-30,0.2683033244171904
2020-10-01,0.28217919059379737
2020-10-02,0.2687001382835441
2020-10-05,0.29290718766008284
2020-10-06,0.2850464846054126
2020-10-07,0.3080636384830642
2020-10-08,0.33214595135339975
2020-10-09,0.3445393340672911
2020-10-12,0.36840475864813094
2020-10-13,0.3720699702243031
2020-10-14,0.375403422723251
2020-10-15,0.37436739184035206
2020-10-16,0.3671140850876575
2020-10-19,0.34787312277655924
2020-10-20,0.3602484890694886
2020-10-21,0.3488271794381732
2020-10-22,0.39153988600863165
2020-10-23,0.39923714912793695
2020-10-26,0.3770184403956003
2020-10-27,0.37020191415442927
2020-10-28,0.3309958408227216
2020-10-29,0.3562112463442433
2020-10-30,0.33338270068378284
2020-11-02,0.34674779882249007
2020-11-03,0.37668901418078926
2020-11-04,0.4156865960172502
2020-11-05,0.45188859555740835
2020-11-06,0.4670944921632594
2020-11-09,0.42005747961638873
2020-11-10,0.39611843668457647
2020-11-11,0.41269630640743915
2020-11-12,0.39850352931000166
2020-11-13,0.4308150668698274
2020-11-16,0.4737541649434682
2020-11-17,0.46774169579499314
2020-11-18,0.45833295259351603
2020-11-19,0.4715271514357031
2020-11-20,0.46613110498396093
2020-11-23,0.4811615394486173
2020-11-24,0.4854483533681846
2020-11-25,0.4846283333454695
2020-11-27,0.49720109542223234
2020-11-30,0.49215929399474256
2020-12-01,0.5279688324859999
2020-12-02,0.518356329143383
2020-12-03,0.5302212052279316
2020-12-04,0.5565121244580664
2020-12-07,0.5644736095791625
2020-12-08,0.572172748280537
2020-12-09,0.5276793100520096
2020-12-10,0.5236666865604356
2020-12-11,0.5205356752732113
2020-12-14,0.5244758258386268
2020-12-15,0.5436353033319972
2020-12-16,0.5451517740748175
2020-12-17,0.558336153603961
2020-12-18,0.5787197421979404
2020-12-21,0.5606503756907859
2020-12-22,0.5668878700048781
2020-12-23,0.547229840850036
2020-12-24,0.5584744715717942
2020-12-28,0.5610006968650281
2020-12-29,0.5552119269754627
2020-12-30,0.5611092491334002
2020-12-31,0.5691222712520996
2021-01-04,0.5486066993341907
2021-01-05,0.5648068512855031
2021-01-06,0.5294566230360847
2021-01-07,0.5763033001678166
2021-01-08,0.5929531922519815
2021-01-11,0.5804488289735432
2021-01-12,0.5743525500064866
2021-01-13,0.567775939639523
2021-01-14,0.5896882521741309
2021-01-15,0.5843293147341377
2021-01-19,0.6200584648147986
2021-01-20,0.6397141109521705
2021-01-21,0.6406649362434971
2021-01-22,0.6286015814608479
2021-01-25,0.6399346759464308
2021-01-26,0.6249827006537958
2021-01-27,0.5696759396266062
2021-01-28,0.5986958595022054
2021-01-29,0.5608407814613265
2021-02-01,0.6073208660265816
2021-02-02,0.6356281473883534
2021-02-03,0.6139614846668411
2021-02-04,0.6409714703719165
2021-02-05,0.6432147920005029
2021-02-08,0.6629510486680792
2021-02-09,0.6684986809391174
2021-02-10,0.6691364236381776
2021-02-11,0.695600561463684
2021-02-12,0.7121329109203622
2021-02-16,0.713121191367942
2021-02-17,0.7002661253240134
2021-02-18,0.6994062760960236
2021-02-19,0.7006083594170209
2021-02-22,0.6599460957699983
2021-02-23,0.6511946185987691
2021-02-24,0.6724940916057702
2021-02-25,0.61727326829578
2021-02-26,0.6314541778049394
2021-03-01,0.6769393050941568
2021-03-02,0.6563409568475611
2021-03-03,0.6156000004873459
2021-03-04,0.5950354391204531
2021-03-05,0.6277857431765907
2021-03-08,0.5915188351835594
2021-03-09,0.6521931338830196
2021-03-10,0.661547888431333
2021-03-11,0.7082480815533401
2021-03-12,0.7025767734903063
2021-03-15,0.7129457106243475
2021-03-16,0.7180478080706709
2021-03-17,0.7006368245020762
2021-03-18,0.6484591816523182
2021-03-19,0.6613718566012179
2021-03-22,0.6841312552530598
2021-03-23,0.6864498484034396
2021-03-24,0.6787379804280864
2021-03-25,0.6599916001282142
2021-03-26,0.6871538448850618
2021-03-29,0.6887173957231485
2021-03-30,0.7049280855621851
2021-03-31,0.7168830332155487
2021-04-01,0.7384967104563225
2021-04-05,0.7676362470921121
2021-04-06,0.7559168670963075
2021-04-07,0.7597183615298049
2021-04-08,0.7678706878992523
2021-04-09,0.7868928916403692
2021-04-12,0.7840723791307347
2021-04-13,0.7806441944841847
2021-04-14,0.7696065189503318
2021-04-15,0.787960724709386
2021-04-16,0.7926420179747262
2021-04-19,0.7713727553257066
2021-04-20,0.7699251905179569
2021-04-21,0.7708072094968523
2021-04-22,0.7830014933038985
2021-04-23,0.8183295077979034
2021-04-26,0.8068666955987491
2021-04-27,0.8191032669048937
2021-04-28,0.8086883359475416
2021-04-29,0.8340373408788784
2021-04-30,0.8238987446761667
2021-05-03,0.8352645860986421
2021-05-04,0.8329451645203367
2021-05-05,0.8294028034094025
2021-05-06,0.8369847244108997
2021-05-07,0.8657046016624577
2021-05-10,0.8348699193378741
2021-05-11,0.815585573278172
2021-05-12,0.7599030193913874
2021-05-13,0.796043230734474
2021-05-14,0.8416382555576285
2021-05-17,0.8378605382097564
2021-05-18,0.8143064566276192
2021-05-19,0.8209578924801066
2021-05-20,0.8436711321641392
2021-05-21,0.8332269261480307
2021-05-24,0.8565478163861475
2021-05-25,0.8514606148014019
2021-05-26,0.8587554751423203
2021-05-27,0.8611525328605458
2021-05-28,0.8709679971667779
2021-06-01,0.8732789933633469
2021-06-02,0.8737275479151518
2021-06-03,0.8675978655311285
2021-06-04,0.8811057503419923
2021-06-07,0.8691650134003615
2021-06-08,0.8705799985962377
2021-06-09,0.8590364207806931
2021-06-10,0.8744308143829622
2021-06-11,0.8817066665449518
2021-06-14,0.8896587723958025
2021-06-15,0.8921084867582321
2021-06-16,0.8846655281118438
2021-06-17,0.9054917168690169
2021-06-18,0.887015434526585
2021-06-21,0.9057345362213942
2021-06-22,0.9235539791054181
2021-06-23,0.9273387886679396
2021-06-24,0.9387319902522617
2021-06-25,0.9441794466496134
2021-06-28,0.9662578514287694
2021-06-29,0.9790569556110127
2021-06-30,0.978207862827497
2021-07-01,0.9949810069639498
2021-07-02,1.0137034541076204
2021-07-06,1.0143273207293322
2021-07-07,1.0263270417917587
2021-07-08,1.0109398742909845
2021-07-09,1.0307066400495932
2021-07-12,1.0195785460887845
2021-07-13,1.0216426111599035
2021-07-14,1.018104440676404
2021-07-15,1.0074124509224434
2021-07-16,0.9975279839447624
2021-07-19,0.9855797432878073
2021-07-20,1.008634358559017
2021-07-21,1.0223051721388816
2021-07-22,1.0420088363821023
2021-07-23,1.0669960815288304
2021-07-26,1.0602439161312844
2021-07-27,1.0471985371758898
2021-07-28,1.059911503225825
2021-07-29,1.0949151025163046
2021-07-30,1.0821935100836821
2021-08-02,1.0848033772912231
2021-08-03,1.1123721472351007
2021-08-04,1.1240201363271045
2021-08-05,1.1339298640758506
2021-08-06,1.113828935643494
2021-08-09,1.1163288577788988
2021-08-10,1.0999053003870367
2021-08-11,1.1023410435806262
2021-08-12,1.1195572897139567
2021-08-13,1.1295919054365857
2021-08-16,1.1291796712459643
2021-08-17,1.1070809125172034
2021-08-18,1.097809511676489
2021-08-19,1.1444294396685804
2021-08-20,1.162742061340564
2021-08-23,1.1813268553265517
2021-08-24,1.1803904067427577
2021-08-25,1.1861425926158202
2021-08-26,1.173377622459447
2021-08-27,1.1959083509886939
2021-08-30,1.2197872444573856
2021-08-31,1.212101733608879
2021-09-01,1.211302315334715
2021-09-02,1.210250672261533
2021-09-03,1.2137551655888204
2021-09-07,1.2050365950905046
2021-09-08,1.2226155510659584
2021-09-09,1.2220027732150744
2021-09-10,1.2240233185855542
2021-09-13,1.2314919573337768
2021-09-14,1.212091160147836
2021-09-15,1.2271581048158926
2021-09-16,1.2315328947149897
2021-09-17,1.1986225629416203
2021-09-20,1.1755898643807434
2021-09-21,1.1851864454576417
2021-09-22,1.2038266694441666
2021-09-23,1.2297430381447318
2021-09-24,1.2375730202130222
2021-09-27,1.2095760425025728
2021-09-28,1.1528946852315851
2021-09-29,1.156188975674834
2021-09-30,1.1243096652821625
2021-10-01,1.1411751674642114
2021-10-04,1.1256943605609133
2021-10-05,1.1470256583773204
2021-10-06,1.160738070438347
2021-10-07,1.1832297140826276
2021-10-08,1.1743879432067001
2021-10-11,1.1700347382339684
2021-10-12,1.1676184199008537
2021-10-13,1.173460461232386
2021-10-14,1.2185461753257845
2021-10-15,1.238727446428229
2021-10-18,1.2725146846649267
2021-10-19,1.2790925867622613
2021-10-20,1.2823277311057306
2021-10-21,1.311772453427646
2021-10-22,1.3161990812097848
2021-10-25,1.3887832546652459
2021-10-26,1.3940267415594683
2021-10-27,1.3837648323735623
2021-10-28,1.4301630832237073
2021-10-29,1.4668777152089771
2021-11-01,1.5068366546522034
2021-11-02,1.506955472140747
2021-11-03,1.531544846053475
2021-11-04,1.5607202105765188
2021-11-05,1.566012804454056
2021-11-08,1.5503563122976742
2021-11-09,1.5341782927830945
2021-11-10,1.5035069250864326
2021-11-11,1.5139484119665578
2021-11-12,1.5436538925520322
2021-11-15,1.5377638290043167
2021-11-16,1.5673016945434979
2021-11-17,1.5707018553290917
2021-11-18,1.5724752685499008
2021-11-19,1.5964513616386693
2021-11-22,1.5799253895625878
2021-11-23,1.5573210414531822
2021-11-24,1.5678092831192445
2021-11-26,1.496674918620727
2021-11-29,1.5456561018982908
2021-11-30,1.4828814988477794
2021-12-01,1.4640333362581397
2021-12-02,1.5043233828301332
2021-12-03,1.4751758538772513
2021-12-06,1.5082256166568322
2021-12-07,1.5857560486829105
2021-12-08,1.601774205762533
2021-12-09,1.5808416298386905
2021-12-10,1.631528398431922
2021-12-13,1.607667323932922
2021-12-14,1.5540211241347608
2021-12-15,1.6121498754589285
2021-12-16,1.563263178769291
2021-12-17,1.5122613946842458
2021-12-20,1.473672635407417
2021-12-21,1.5333185051837384
2021-12-22,1.5446657151715533
2021-12-23,1.5736316054855641
2021-12-27,1.6298105291478775
2021-12-28,1.6245550566874956
2021-12-29,1.6376897028508588
2021-12-30,1.6118436161854324
2021-12-31,1.613638690835367
